529	"crayeux"	"A"	"POS"	"0,66%"
529	"crayon"	"Nm"	"POS"	"0,66%"
529	"crayonnage"	"Nm"	"POS"	"0,66%"
529	"crayonner"	"V"	"POS"	"0,66%"
529	"crayonneur"	"N"	"POS"	"0,66%"
531	"crampe"	"Nf"	"NEUTRE"	"0,33%"
531	"crampon"	"Nm"	"NEUTRE"	"0,33%"
531	"cramponnement"	"Nm"	"NEUTRE"	"0,33%"
531	"cramponner"	"V"	"NEUTRE"	"0,33%"
532	"crâne"	"Nm"	"NEG"	"100%"
532	"crânement"	"Adv"	"NEG"	"100%"
532	"crâner"	"V"	"NEG"	"100%"
532	"crânerie"	"Nf"	"NEG"	"100%"
532	"crâneur"	"A/N"	"NEG"	"100%"
533	"crasse"	"Nf"	"NEG"	"100%"
533	"crasserie"	"N"	"NEG"	"100%"
533	"crasseux"	"A"	"NEG"	"100%"
533	"décrassage"	"Nm"	"POS"	"100%"
533	"décrassement"	"N"	"POS"	"100%"
533	"décrasser"	"V"	"POS"	"100%"
533	"désencrasser"	"V"	"POS"	"100%"
533	"encrassage"	"N"	"NEG"	"100%"
533	"encrassement"	"Nm"	"NEG"	"100%"
533	"encrasser"	"V"	"NEG"	"100%"
534	"cravache"	"Nf"	"NEUTRE"	"0,33%"
534	"cravacher"	"V"	"NEUTRE"	"0,33%"
535	"cravate"	"Nf"	"NEUTRE"	"0,33%"
535	"cravaté"	"A"	"NEUTRE"	"0,33%"
535	"cravater"	"V"	"NEUTRE"	"0,33%"
537	"crédit"	"Nm"	"NEUTRE"	"0,33%"
537	"créditer"	"V"	"NEUTRE"	"0,33%"
537	"créditeur"	"N"	"NEUTRE"	"0,33%"
537	"décrédibiliser"	"V"	"NEG"	"0,33%"
537	"discrédit"	"Nm"	"NEG"	"0,33%"
537	"discréditer"	"V"	"NEG"	"0,33%"
540	"créole"	"A"	"NEUTRE"	"100%"
540	"créolisation"	"Nf"	"NEUTRE"	"100%"
540	"créoliser"	"V"	"NEUTRE"	"100%"
540	"créolisme"	"Nm"	"NEUTRE"	"100%"
541	"crème"	"Nf"	"POS"	"0,33%"
541	"crémer"	"V"	"POS"	"0,33%"
541	"crémerie"	"Nf"	"POS"	"0,33%"
541	"crémeux"	"A"	"POS"	"0,33%"
541	"crémier"	"N"	"POS"	"0,33%"
541	"écrémage"	"Nm"	"NEUTRE"	"0,33%"
541	"écrémer"	"V"	"NEUTRE"	"0,33%"
541	"écrémeuse"	"Nf"	"NEUTRE"	"0,33%"
543	"créneau"	"Nm"	"NEUTRE"	"0,33%"
543	"créneler"	"V"	"NEUTRE"	"0,33%"
543	"crénelure"	"Nf"	"NEUTRE"	"0,33%"
544	"crêpe"	"Nm"	"NEUTRE"	"0,33%"
544	"crêpelé"	"A"	"NEUTRE"	"0,33%"
544	"crêpeler"	"V"	"NEUTRE"	"0,33%"
544	"crêper"	"V"	"NEUTRE"	"0,33%"
544	"crêperie"	"Nf"	"NEUTRE"	"0,33%"
544	"crêpier"	"N"	"NEUTRE"	"0,33%"
544	"crêpière"	"Nf"	"NEUTRE"	"0,33%"
544	"décrêpage"	"Nm"	"NEUTRE"	"0,33%"
544	"décrêper"	"V"	"NEUTRE"	"0,33%"
545	"crépage"	"Nm"	"NEUTRE"	"0,33%"
545	"crépi"	"Nm"	"NEUTRE"	"0,33%"
545	"crépir"	"V"	"NEUTRE"	"0,33%"
545	"crépissage"	"Nm"	"NEUTRE"	"0,33%"
545	"crépon"	"A/Nm"	"NEUTRE"	"0,33%"
545	"décrépir"	"V"	"NEUTRE"	"0,33%"
545	"décrépissage"	"Nm"	"NEG"	"0,33%"
545	"décrépiter"	"V"	"NEG"	"0,33%"
545	"décrépitude"	"Nf"	"NEG"	"0,33%"
546	"crépitation"	"Nf"	"NEUTRE"	"0,33%"
546	"crépitement"	"Nm"	"NEUTRE"	"0,33%"
546	"crépiter"	"V"	"NEUTRE"	"0,33%"
547	"décret"	"Nm"	"NEUTRE"	"0,33%"
547	"décrétale"	"Nf"	"NEUTRE"	"0,33%"
547	"décrétaliste"	"Nm"	"NEUTRE"	"0,33%"
547	"décréter"	"V"	"NEUTRE"	"0,33%"
548	"crête"	"Nf"	"NEUTRE"	"0,33%"
548	"écrêtement"	"Nm"	"NEUTRE"	"0,33%"
548	"écrêter"	"V"	"NEUTRE"	"0,33%"
549	"crétin"	"A/N"	"NEG"	"100%"
549	"crétinerie"	"Nf"	"NEG"	"100%"
549	"crétinisation"	"Nf"	"NEG"	"100%"
549	"crétiniser"	"V"	"NEG"	"100%"
549	"crétinisme"	"Nm"	"NEG"	"100%"
550	"creusage"	"N"	"NEUTRE"	"0,33%"
550	"creuse"	"Nf"	"NEUTRE"	"0,33%"
550	"creusement"	"Nm"	"NEUTRE"	"0,33%"
550	"creuser"	"V"	"NEUTRE"	"0,33%"
550	"creuset"	"Nm"	"NEUTRE"	"0,33%"
550	"creux"	"Nm"	"NEUTRE"	"0,33%"
550	"décreusage"	"Nm"	"NEUTRE"	"0,33%"
550	"décreuser"	"V"	"NEUTRE"	"0,33%"
550	"décrusage"	"Nm"	"NEUTRE"	"0,33%"
550	"décruser"	"V"	"NEUTRE"	"0,33%"
550	"recreuser"	"V"	"NEUTRE"	"0,33%"
551	"crevaison"	"Nf"	"NEG"	"100%"
551	"crevasse"	"Nf"	"NEG"	"100%"
551	"crevasser"	"V"	"NEG"	"100%"
551	"crever"	"V"	"NEG"	"100%"
551	"crevure"	"N"	"NEG"	"100%"
551	"increvable"	"A"	"POS"	"100%"
554	"cristal"	"Nm"	"NEUTRE"	"0,33%"
554	"cristallerie"	"Nf"	"NEUTRE"	"0,33%"
554	"cristallin"	"Nm"	"NEUTRE"	"0,33%"
554	"cristallisable"	"A"	"NEUTRE"	"0,33%"
554	"cristallisation"	"Nf"	"NEUTRE"	"0,33%"
554	"cristalliser"	"V"	"NEUTRE"	"0,33%"
554	"cristallisoir"	"Nm"	"NEUTRE"	"0,33%"
554	"cristallite"	"Nf"	"NEUTRE"	"0,33%"
554	"recristallisation"	"Nf"	"NEUTRE"	"0,33%"
554	"recristalliser"	"V"	"NEUTRE"	"0,33%"
555	"criticailler"	"V"	"NEG"	"0,66%"
555	"critiquable"	"A"	"NEG"	"0,66%"
555	"critique"	"Nf"	"NEG"	"0,66%"
555	"critiquer"	"V"	"NEG"	"0,66%"
555	"critiqueur"	"N"	"NEG"	"0,66%"
557	"accroissement"	"Nm"	"POS"	"0,33%"
557	"accroître"	"V"	"POS"	"0,33%"
557	"croissance"	"Nf"	"POS"	"0,33%"
557	"croissant"	"Nm"	"POS"	"0,33%"
557	"croître"	"V"	"POS"	"0,33%"
557	"cru"	"Nm"	"POS"	"0,33%"
557	"crue"	"Nf"	"POS"	"0,33%"
557	"décruage"	"Nm"	"NEG"	"0,33%"
557	"décrue"	"Nf"	"NEG"	"0,33%"
557	"excroissance"	"Nf"	"NEG"	"0,33%"
558	"croisade"	"Nf"	"NEUTRE"	"0,33%"
558	"croisé"	"Nm"	"NEUTRE"	"0,33%"
558	"croisement"	"Nm"	"NEUTRE"	"0,33%"
558	"croiser"	"V"	"NEUTRE"	"0,33%"
558	"croiseur"	"Nm"	"NEUTRE"	"0,33%"
558	"croisière"	"Nf"	"NEUTRE"	"0,33%"
558	"croix"	"Nf"	"NEUTRE"	"0,33%"
558	"décroisement"	"Nm"	"NEUTRE"	"0,33%"
558	"décroiser"	"V"	"NEUTRE"	"0,33%"
558	"entrecroisement"	"Nm"	"NEUTRE"	"0,33%"
558	"entrecroiser"	"V"	"NEUTRE"	"0,33%"
559	"crotte"	"Nf"	"NEUTRE"	"0,33%"
559	"crotter"	"V"	"NEUTRE"	"0,33%"
559	"crottin"	"Nm"	"NEUTRE"	"0,33%"
559	"décrottage"	"Nm"	"NEUTRE"	"0,33%"
559	"décrotter"	"V"	"NEUTRE"	"0,33%"
559	"décrotteur"	"Nm"	"NEUTRE"	"0,33%"
559	"décrottoir"	"Nm"	"NEUTRE"	"0,33%"
560	"croule"	"Nf"	"NEG"	"0,33%"
560	"crouler"	"V"	"NEG"	"0,33%"
560	"écroulement"	"Nm"	"NEG"	"0,33%"
560	"écrouler"	"V"	"NEG"	"0,33%"
561	"acroupir"	"V"	"NEUTRE"	"0,33%"
561	"croupe"	"Nf"	"NEUTRE"	"0,33%"
561	"croupière"	"Nf"	"NEUTRE"	"0,33%"
561	"croupion"	"Nm"	"NEUTRE"	"0,33%"
561	"croupir"	"V"	"NEG"	"0,33%"
561	"croupissement"	"Nm"	"NEUTRE"	"0,33%"
561	"croupon"	"Nm"	"NEUTRE"	"0,33%"
563	"cruauté"	"Nf"	"NEG"	"100%"
563	"cruel"	"A"	"NEG"	"100%"
563	"cruellement"	"Adv"	"NEG"	"100%"
563	"crûment"	"Adv"	"NEG"	"100%"
564	"accueil"	"Nm"	"POS"	"0,33%"
564	"accueillir"	"V"	"POS"	"0,33%"
564	"cueillaison"	"Nf"	"NEUTRE"	"0,33%"
564	"cueillette"	"Nf"	"NEUTRE"	"0,33%"
564	"cueilleur"	"Nm"	"NEUTRE"	"0,33%"
564	"cueillir"	"V"	"NEUTRE"	"0,33%"
564	"cueilloir"	"Nm"	"NEUTRE"	"0,33%"
564	"recueil"	"Nm"	"NEUTRE"	"0,33%"
564	"recueillement"	"Nm"	"NEUTRE"	"0,33%"
564	"recueillir"	"V"	"NEUTRE"	"0,33%"
565	"cuillère"	"Nf"	"NEUTRE"	"0,33%"
565	"cuillerée"	"Nf"	"NEUTRE"	"0,33%"
565	"cuilleron"	"Nm"	"NEUTRE"	"0,33%"
566	"cuissard"	"Nm"	"NEUTRE"	"0,33%"
566	"cuisse"	"Nf"	"NEUTRE"	"0,33%"
566	"cuisseau"	"Nm"	"NEUTRE"	"0,33%"
566	"cuissot"	"Nm"	"NEUTRE"	"0,33%"
573	"cuvage"	"Nm"	"NEUTRE"	"0,33%"
573	"cuvaison"	"Nf"	"NEUTRE"	"0,33%"
573	"cuve"	"Nf"	"NEUTRE"	"0,33%"
573	"cuvée"	"Nf"	"NEUTRE"	"0,33%"
573	"cuvelage"	"Nm"	"NEUTRE"	"0,33%"
573	"cuveler"	"V"	"NEUTRE"	"0,33%"
573	"cuver"	"V"	"NEUTRE"	"0,33%"
573	"cuvette"	"Nf"	"NEUTRE"	"0,33%"
573	"cuvier"	"Nm"	"NEUTRE"	"0,33%"
573	"décuvage"	"Nm"	"NEUTRE"	"0,33%"
573	"décuvaison"	"Nf"	"NEUTRE"	"0,33%"
573	"décuver"	"V"	"NEUTRE"	"0,33%"
573	"encuvage"	"Nm"	"NEUTRE"	"0,33%"
573	"encuver"	"V"	"NEUTRE"	"0,33%"
573	"microcuvette"	"Nf"	"NEUTRE"	"0,33%"
575	"cylindrage"	"Nm"	"NEUTRE"	"100%"
575	"cylindre"	"Nm"	"NEUTRE"	"100%"
575	"cylindrée"	"Nf"	"NEUTRE"	"100%"
575	"cylindrer"	"V"	"NEUTRE"	"100%"
575	"cylindreur"	"N"	"NEUTRE"	"100%"
575	"cylindrique"	"A"	"NEUTRE"	"100%"
577	"dallage"	"Nm"	"NEUTRE"	"0,33%"
577	"dalle"	"Nf"	"NEUTRE"	"0,33%"
577	"daller"	"V"	"NEUTRE"	"0,33%"
577	"dalleur"	"Nm"	"NEUTRE"	"0,33%"
578	"dandin"	"Nm"	"NEG"	"0,33%"
578	"dandinement"	"Nm"	"NEG"	"0,33%"
578	"dandiner"	"V"	"NEG"	"0,33%"
579	"dandy"	"Nm"	"POS"	"0,33%"
579	"dandysme"	"Nm"	"POS"	"0,33%"
580	"danger"	"Nm"	"NEG"	"100%"
580	"dangereusement"	"Adv"	"NEG"	"100%"
580	"dangereux"	"A"	"NEG"	"100%"
580	"dangerosité"	"Nf"	"NEG"	"100%"
582	"dard"	"Nm"	"NEUTRE"	"0,33%"
582	"darder"	"V"	"NEUTRE"	"0,33%"
583	"antidate"	"Nf"	"NEUTRE"	"0,33%"
583	"antidater"	"V"	"NEUTRE"	"0,33%"
583	"datable"	"A"	"NEUTRE"	"0,33%"
583	"datage"	"Nm"	"NEUTRE"	"0,33%"
583	"datation"	"Nf"	"NEUTRE"	"0,33%"
583	"date"	"Nf"	"NEUTRE"	"0,33%"
583	"dater"	"V"	"NEUTRE"	"0,33%"
583	"dateur"	"A/Nm"	"NEUTRE"	"0,33%"
583	"postdate"	"Nf"	"NEUTRE"	"0,33%"
583	"postdater"	"V"	"NEUTRE"	"0,33%"
584	"codébiteur"	"N"	"NEUTRE"	"0,33%"
584	"débit"	"Nm"	"NEUTRE"	"0,33%"
584	"débitable"	"A"	"NEUTRE"	"0,33%"
584	"débitage"	"Nm"	"NEUTRE"	"0,33%"
584	"débiter"	"V"	"NEUTRE"	"0,33%"
584	"débiteur"	"N"	"NEUTRE"	"0,33%"
587	"démarrage"	"Nm"	"NEUTRE"	"0,33%"
587	"démarré"	"A"	"NEUTRE"	"0,33%"
587	"démarrer"	"V"	"NEUTRE"	"0,33%"
587	"démarreur"	"Nm"	"NEUTRE"	"0,33%"
587	"redémarrage"	"Nm"	"NEUTRE"	"0,33%"
587	"redémarrer"	"V"	"NEUTRE"	"0,33%"
590	"dépêche"	"Nf"	"NEUTRE"	"0,33%"
590	"dépêcher"	"V"	"NEUTRE"	"0,33%"
591	"dernier"	"A/N"	"POS"	"0,66%"
591	"dernièrement"	"Adv"	"POS"	"0,66%"
591	"derrière"	"Adv"	"POS"	"0,66%"
592	"désert"	"Nm"	"NEG"	"0,66%"
592	"déserter"	"V"	"NEG"	"0,66%"
592	"déserteur"	"Nm"	"NEG"	"0,66%"
592	"désertification"	"Nf"	"NEG"	"0,66%"
592	"désertifier"	"V"	"NEG"	"0,66%"
592	"désertion"	"Nf"	"NEG"	"0,66%"
592	"désertique"	"A"	"NEG"	"0,66%"
592	"désertisation"	"Nf"	"NEG"	"0,66%"
594	"dessin"	"Nm"	"NEUTRE"	"0,33%"
594	"dessinateur"	"N"	"NEUTRE"	"0,33%"
594	"dessiné"	"A"	"NEUTRE"	"0,33%"
594	"dessiner"	"V"	"NEUTRE"	"0,33%"
595	"destin"	"Nm"	"POS"	"0,66%"
595	"destinataire"	"N"	"POS"	"0,66%"
595	"destinateur"	"Nm"	"POS"	"0,66%"
595	"destination"	"Nf"	"POS"	"0,66%"
595	"destinée"	"Nf"	"POS"	"0,66%"
595	"destiner"	"V"	"POS"	"0,66%"
595	"prédestination"	"Nf"	"POS"	"0,66%"
595	"prédestiné"	"A/N"	"POS"	"0,66%"
595	"prédestiner"	"V"	"POS"	"0,66%"
596	"désendettement"	"Nm"	"POS"	"0,33%"
596	"désendetter"	"V"	"POS"	"0,33%"
596	"dette"	"Nf"	"NEG"	"0,33%"
596	"endettement"	"Nm"	"NEG"	"0,33%"
596	"endetter"	"V"	"NEG"	"0,33%"
596	"surendettement"	"Nm"	"NEG"	"0,33%"
598	"diable"	"Nm"	"NEG"	"100%"
598	"diablement"	"Adv"	"NEG"	"100%"
598	"diablerie"	"Nf"	"NEG"	"100%"
598	"diablesse"	"Nf"	"NEG"	"100%"
598	"diablotin"	"Nm"	"NEG"	"100%"
598	"diabolique"	"A"	"NEG"	"100%"
598	"diaboliquement"	"Adv"	"NEG"	"100%"
598	"diaboliser"	"V"	"NEG"	"100%"
598	"diabolo"	"Nm"	"NEG"	"100%"
598	"endiabler"	"V"	"NEG"	"100%"
601	"diète"	"Nf"	"NEUTRE"	"0,33%"
601	"diététicien"	"N"	"NEUTRE"	"0,33%"
601	"diététique"	"Nf"	"NEUTRE"	"0,33%"
602	"adieu"	"Nm"	"NEUTRE"	"0,33%"
602	"bondieuserie"	"Nf"	"NEUTRE"	"0,33%"
602	"dédier"	"V"	"NEUTRE"	"0,33%"
602	"déesse"	"Nf"	"NEUTRE"	"0,33%"
602	"déification"	"Nf"	"NEUTRE"	"0,33%"
602	"déifier"	"V"	"NEUTRE"	"0,33%"
602	"déisme"	"Nm"	"NEUTRE"	"0,33%"
602	"déiste"	"A/N"	"NEUTRE"	"0,33%"
602	"déité"	"Nf"	"NEUTRE"	"0,33%"
606	"disséqué"	"A"	"NEUTRE"	"0,33%"
606	"disséquer"	"V"	"NEUTRE"	"0,33%"
608	"dix"	"A/Nm"	"NEUTRE"	"0,33%"
608	"dixième"	"Nm"	"NEUTRE"	"0,33%"
608	"dixièmement"	"Adv"	"NEUTRE"	"0,33%"
608	"dizain"	"Nm"	"NEUTRE"	"0,33%"
608	"dizaine"	"Nf"	"NEUTRE"	"0,33%"
608	"dizainier"	"Nm"	"NEUTRE"	"0,33%"
609	"digit"	"Nm"	"NEUTRE"	"100%"
609	"digital"	"A"	"NEUTRE"	"100%"
609	"digitaline"	"Nf"	"NEUTRE"	"100%"
609	"digitaliser"	"V"	"NEUTRE"	"100%"
609	"digitation"	"N"	"NEUTRE"	"100%"
609	"doigt"	"Nm"	"NEUTRE"	"100%"
609	"doigté"	"Nm"	"NEUTRE"	"100%"
610	"domaine"	"Nm"	"NEUTRE"	"100%"
610	"domanial"	"A"	"NEUTRE"	"100%"
610	"domanialité"	"Nf"	"NEUTRE"	"100%"
612	"dominance"	"Nf"	"POS"	"0,66%"
612	"dominant"	"Nf"	"POS"	"0,66%"
612	"dominateur"	"A/N"	"POS"	"0,66%"
612	"domination"	"Nf"	"POS"	"0,66%"
612	"dominer"	"V"	"POS"	"0,66%"
613	"dédommagement"	"Nm"	"NEUTRE"	"0,66%"
613	"dédommager"	"V"	"NEUTRE"	"0,66%"
613	"dommage"	"Nm"	"NEG"	"0,66%"
613	"dommageable"	"A"	"NEG"	"0,66%"
614	"abandon"	"Nm"	"NEUTRE"	"0,33%"
614	"abandonnataire"	"N"	"NEUTRE"	"0,33%"
614	"abandonnement"	"N"	"NEUTRE"	"0,33%"
614	"abandonner"	"V"	"NEUTRE"	"0,33%"
614	"abandonneur"	"N"	"NEUTRE"	"0,33%"
614	"abandonnique"	"A/N"	"NEUTRE"	"0,33%"
618	"dosage"	"Nm"	"NEUTRE"	"0,33%"
618	"dose"	"Nf"	"NEUTRE"	"0,33%"
618	"doser"	"V"	"NEUTRE"	"0,33%"
618	"doseur"	"Nm"	"NEUTRE"	"0,33%"
619	"dédouanage"	"Nm"	"NEUTRE"	"0,33%"
619	"dédouanement"	"Nm"	"NEUTRE"	"0,33%"
619	"dédouaner"	"V"	"NEUTRE"	"0,33%"
619	"douane"	"Nf"	"NEUTRE"	"0,33%"
619	"douanier"	"N"	"NEUTRE"	"0,33%"
620	"dédoublage"	"Nm"	"NEUTRE"	"100%"
620	"dédoublement"	"Nm"	"NEUTRE"	"100%"
620	"dédoubler"	"V"	"NEUTRE"	"100%"
620	"doublage"	"Nm"	"NEUTRE"	"100%"
620	"doublant"	"N"	"NEUTRE"	"100%"
620	"double"	"Nm"	"NEUTRE"	"100%"
620	"doublé"	"Nm"	"NEUTRE"	"100%"
620	"doubleau"	"Nm"	"NEUTRE"	"100%"
620	"doublement"	"Nm"	"NEUTRE"	"100%"
620	"doubler"	"V"	"NEUTRE"	"100%"
620	"doublet"	"Nm"	"NEUTRE"	"100%"
620	"doubleur"	"N"	"NEUTRE"	"100%"
620	"doublon"	"Nm"	"NEUTRE"	"100%"
620	"doublonner"	"V"	"NEUTRE"	"100%"
620	"doublure"	"Nf"	"NEUTRE"	"100%"
620	"redoublant"	"N"	"NEUTRE"	"100%"
620	"redoublé"	"A"	"NEUTRE"	"100%"
620	"redoublement"	"Nm"	"NEUTRE"	"100%"
620	"redoubler"	"V"	"NEUTRE"	"100%"
621	"douche"	"Nf"	"NEUTRE"	"0,33%"
621	"doucher"	"V"	"NEUTRE"	"0,33%"
621	"doucheur"	"N"	"NEUTRE"	"0,33%"
621	"douchière"	"Nf"	"NEUTRE"	"0,33%"
624	"douzaine"	"Nf"	"NEUTRE"	"100%"
624	"douze"	"A/Nm"	"NEUTRE"	"100%"
624	"douzième"	"A/N"	"NEUTRE"	"100%"
624	"douzièmement"	"Adv"	"NEUTRE"	"100%"
625	"dédramatiser"	"V"	"POS"	"100%"
625	"dramatique"	"Nf"	"NEG"	"100%"
625	"dramatiquement"	"Adv"	"NEG"	"100%"
625	"dramatisant"	"A"	"NEG"	"100%"
625	"dramatisation"	"Nf"	"NEG"	"100%"
625	"dramatiser"	"V"	"NEG"	"100%"
625	"dramaturge"	"Nm"	"NEG"	"100%"
625	"dramaturgie"	"Nf"	"NEG"	"100%"
625	"drame"	"Nm"	"NEG"	"100%"
626	"drap"	"Nm"	"NEUTRE"	"0,33%"
626	"drapé"	"Nm"	"NEUTRE"	"0,33%"
626	"drapeau"	"Nm"	"NEUTRE"	"0,33%"
626	"drapement"	"Nm"	"NEUTRE"	"0,33%"
626	"draper"	"V"	"NEUTRE"	"0,33%"
626	"draperie"	"Nf"	"NEUTRE"	"0,33%"
626	"drapier"	"A/N"	"NEUTRE"	"0,33%"
628	"drogue"	"Nf"	"NEG"	"0,66%"
628	"drogué"	"A/N"	"NEG"	"0,66%"
628	"droguer"	"V"	"NEG"	"0,66%"
628	"droguerie"	"Nf"	"NEG"	"0,66%"
628	"droguet"	"Nm"	"NEG"	"0,66%"
628	"droguiste"	"N"	"NEG"	"0,66%"
630	"drôle"	"Nm"	"NEUTRE"	"0,33%"
630	"drôlement"	"Adv"	"NEUTRE"	"0,33%"
630	"drôlerie"	"Nf"	"NEUTRE"	"0,33%"
630	"drôlesse"	"Nf"	"NEUTRE"	"0,33%"
630	"drôlet"	"A"	"NEUTRE"	"0,33%"
631	"devoir"	"V"	"POS"	"0,66%"
631	"dû"	"Nm"	"POS"	"0,66%"
631	"redevable"	"A"	"POS"	"0,66%"
631	"redevoir"	"V"	"POS"	"0,66%"
633	"duvet"	"Nm"	"POS"	"0,66%"
633	"duveter"	"V"	"POS"	"0,66%"
633	"duveteux"	"A"	"POS"	"0,66%"
634	"eau"	"Nf"	"NEUTRE"	"0,33%"
636	"ébriété"	"Nf"	"NEG"	"0,33%"
636	"ébrieux"	"A"	"NEG"	"0,33%"
637	"échafaud"	"Nm"	"NEUTRE"	"0,33%"
637	"échafaudage"	"Nm"	"NEUTRE"	"0,33%"
637	"échafauder"	"V"	"NEUTRE"	"0,33%"
638	"échancré"	"A"	"NEUTRE"	"100%"
638	"échancrer"	"V"	"NEUTRE"	"100%"
638	"échancrure"	"Nf"	"NEUTRE"	"100%"
639	"déséchouer"	"V"	"POS"	"0,33%"
639	"échec"	"A"	"NEG"	"0,33%"
639	"échouage"	"Nm"	"NEG"	"0,33%"
639	"échouement"	"Nm"	"NEG"	"0,33%"
639	"échouer"	"V"	"NEG"	"0,33%"
640	"éclaboussement"	"Nm"	"POS"	"0,66%"
640	"éclabousser"	"V"	"POS"	"0,66%"
640	"éclaboussure"	"Nf"	"POS"	"0,66%"
640	"éclat"	"Nm"	"POS"	"0,66%"
640	"éclatant"	"A"	"POS"	"0,66%"
640	"éclatement"	"Nm"	"POS"	"0,66%"
640	"éclater"	"V"	"POS"	"0,66%"
640	"éclateur"	"Nm"	"POS"	"0,66%"
641	"éclipse"	"Nf"	"NEUTRE"	"0,33%"
641	"éclipser"	"V"	"NEUTRE"	"0,33%"
642	"écolâtre"	"Nm"	"NEUTRE"	"0,33%"
642	"école"	"Nf"	"NEUTRE"	"0,33%"
642	"écolier"	"N"	"NEUTRE"	"0,33%"
644	"écorçage"	"Nm"	"NEG"	"0,33%"
644	"écorce"	"Nf"	"NEUTRE"	"0,33%"
644	"écorcer"	"V"	"NEUTRE"	"0,33%"
644	"écorceur"	"N"	"NEUTRE"	"0,33%"
644	"écorchage"	"Nm"	"NEG"	"0,33%"
644	"écorchement"	"Nm"	"NEG"	"0,33%"
644	"écorcher"	"V"	"NEG"	"0,33%"
644	"écorcheur"	"Nm"	"NEG"	"0,33%"
644	"écorchure"	"Nf"	"NEG"	"0,33%"
645	"écoute"	"Nf"	"NEUTRE"	"0,33%"
645	"écouter"	"V"	"NEUTRE"	"0,33%"
645	"écouteur"	"Nm"	"NEUTRE"	"0,33%"
645	"réécouter"	"V"	"NEUTRE"	"0,33%"
646	"écran"	"Nm"	"NEUTRE"	"0,33%"
650	"éditer"	"V"	"NEUTRE"	"0,33%"
650	"éditeur"	"A/N"	"NEUTRE"	"0,33%"
650	"édition"	"Nf"	"NEUTRE"	"0,33%"
650	"éditorial"	"Nm"	"NEUTRE"	"0,33%"
650	"éditorialiste"	"N"	"NEUTRE"	"0,33%"
651	"édredon"	"Nm"	"NEUTRE"	"0,33%"
653	"effrayer"	"V"	"NEG"	"100%"
653	"effroi"	"Nm"	"NEG"	"100%"
653	"effroyable"	"A"	"NEG"	"100%"
653	"effroyablement"	"Adv"	"NEG"	"100%"
655	"équerrage"	"Nm"	"NEUTRE"	"0,33%"
655	"équerre"	"Nf"	"NEUTRE"	"0,33%"
655	"équerrer"	"V"	"NEUTRE"	"0,33%"
656	"déséquilibre"	"N"	"NEG"	"0,33%"
656	"déséquilibrer"	"V"	"NEG"	"0,33%"
656	"équilibrage"	"Nm"	"NEUTRE"	"0,33%"
656	"équilibration"	"Nf"	"NEUTRE"	"0,33%"
656	"équilibre"	"Nm"	"NEUTRE"	"0,33%"
656	"équilibrer"	"V"	"NEUTRE"	"0,33%"
656	"équilibriste"	"N"	"NEUTRE"	"0,33%"
656	"rééquilibrage"	"Nm"	"NEUTRE"	"0,33%"
656	"rééquilibre"	"N"	"NEUTRE"	"0,33%"
658	"galet"	"Nm"	"NEUTRE"	"0,33%"
658	"galeter"	"V"	"NEUTRE"	"0,33%"
658	"galette"	"Nf"	"NEUTRE"	"0,33%"
658	"galetteux"	"A"	"NEUTRE"	"0,33%"
660	"ego"	"Nm"	"NEG"	"100%"
660	"égoïsme"	"Nm"	"NEG"	"100%"
660	"égoïste"	"A/N"	"NEG"	"100%"
660	"égoïstement"	"Adv"	"NEG"	"100%"
661	"élagage"	"Nm"	"NEUTRE"	"0,33%"
661	"élaguer"	"V"	"NEUTRE"	"0,33%"
661	"élagueur"	"Nm"	"NEUTRE"	"0,33%"
662	"élégamment"	"Adv"	"POS"	"100%"
662	"élégance"	"Nf"	"POS"	"100%"
662	"élégant"	"A/N"	"POS"	"100%"
666	"émondage"	"Nm"	"NEUTRE"	"0,33%"
666	"émonde"	"Nm"	"NEUTRE"	"0,33%"
666	"émondé"	"A"	"NEUTRE"	"0,33%"
666	"émonder"	"V"	"NEUTRE"	"0,33%"
666	"émondeur"	"N"	"NEUTRE"	"0,33%"
666	"émondoir"	"Nm"	"NEUTRE"	"0,33%"
667	"encens"	"Nm"	"NEUTRE"	"0,33%"
667	"encensement"	"Nm"	"NEUTRE"	"0,33%"
667	"encenser"	"V"	"NEUTRE"	"0,33%"
667	"encenseur"	"N"	"NEUTRE"	"0,33%"
667	"encensoir"	"Nm"	"NEUTRE"	"0,33%"
668	"encre"	"Nf"	"NEUTRE"	"0,33%"
668	"encrier"	"Nm"	"NEUTRE"	"0,33%"
669	"enfance"	"Nf"	"NEUTRE"	"0,33%"
669	"enfant"	"N"	"NEUTRE"	"0,33%"
669	"enfantement"	"Nm"	"NEUTRE"	"0,33%"
669	"enfanter"	"V"	"NEUTRE"	"0,33%"
669	"enfantillage"	"Nm"	"NEUTRE"	"0,33%"
669	"enfantin"	"A"	"NEUTRE"	"0,33%"
670	"désenfler"	"V"	"NEUTRE"	"0,33%"
670	"enflé"	"N"	"NEUTRE"	"0,33%"
670	"enflement"	"N"	"NEUTRE"	"0,33%"
670	"enfler"	"V"	"NEUTRE"	"0,33%"
670	"renflement"	"Nm"	"NEUTRE"	"0,33%"
671	"entier"	"Nm"	"NEUTRE"	"0,33%"
671	"entièrement"	"Adv"	"NEUTRE"	"0,33%"
671	"entièreté"	"Nf"	"NEUTRE"	"0,33%"
